sample_name,split,part_name,ground_truth,predicted,prediction_probability,correct,source_file,ground_truth_rms_db,mixture_file_path,pt_file_path,processing_timestamp
sample000222,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample331.wav,-12.001,test2\sample000222\mixture.wav,output\2025-07-29_11-41-45_mic_1_slider.pt,2025-07-29 11:41:45
sample000222,test,bearing,normal,abnormal,0.999,False,D:\machine_sounds\bearing_normal\sample706.wav,-12.0,test2\sample000222\mixture.wav,output\2025-07-29_11-41-45_mic_1_bearing.pt,2025-07-29 11:41:45
sample000222,test,gearbox,normal,abnormal,0.762,False,D:\machine_sounds\gearbox_normal\sample2677.wav,-12.004,test2\sample000222\mixture.wav,output\2025-07-29_11-41-45_mic_1_gearbox.pt,2025-07-29 11:41:45
sample000223,test,fan,normal,abnormal,0.995,False,D:\machine_sounds\fan_normal\sample2220.wav,-12.001,test2\sample000223\mixture.wav,output\2025-07-29_11-41-46_mic_1_fan.pt,2025-07-29 11:41:46
sample000223,test,pump,normal,abnormal,0.991,False,D:\machine_sounds\pump_normal\sample1387.wav,-12.0,test2\sample000223\mixture.wav,output\2025-07-29_11-41-46_mic_1_pump.pt,2025-07-29 11:41:46
sample000223,test,slider,normal,abnormal,0.998,False,D:\machine_sounds\slider_normal\sample161.wav,-12.001,test2\sample000223\mixture.wav,output\2025-07-29_11-41-46_mic_1_slider.pt,2025-07-29 11:41:46
sample000223,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample239.wav,-12.001,test2\sample000223\mixture.wav,output\2025-07-29_11-41-46_mic_1_bearing.pt,2025-07-29 11:41:46
sample000223,test,gearbox,normal,abnormal,0.999,False,D:\machine_sounds\gearbox_normal\sample2785.wav,-12.0,test2\sample000223\mixture.wav,output\2025-07-29_11-41-46_mic_1_gearbox.pt,2025-07-29 11:41:46
sample000224,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample1417.wav,-12.009,test2\sample000224\mixture.wav,output\2025-07-29_11-41-47_mic_1_fan.pt,2025-07-29 11:41:47
sample000224,test,pump,faulty,abnormal,0.948,False,D:\machine_sounds\pump_faulty\sample015.wav,-12.13,test2\sample000224\mixture.wav,output\2025-07-29_11-41-47_mic_1_pump.pt,2025-07-29 11:41:47
sample000224,test,slider,normal,abnormal,0.999,False,D:\machine_sounds\slider_normal\sample1757.wav,-12.002,test2\sample000224\mixture.wav,output\2025-07-29_11-41-47_mic_1_slider.pt,2025-07-29 11:41:47
sample000224,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample2821.wav,-12.001,test2\sample000224\mixture.wav,output\2025-07-29_11-41-47_mic_1_bearing.pt,2025-07-29 11:41:47
sample000224,test,gearbox,normal,abnormal,0.984,False,D:\machine_sounds\gearbox_normal\sample1350.wav,-12.082,test2\sample000224\mixture.wav,output\2025-07-29_11-41-47_mic_1_gearbox.pt,2025-07-29 11:41:47
sample000225,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample3178.wav,-12.0,test2\sample000225\mixture.wav,output\2025-07-29_11-41-48_mic_1_fan.pt,2025-07-29 11:41:49
sample000225,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample015.wav,-12.087,test2\sample000225\mixture.wav,output\2025-07-29_11-41-48_mic_1_pump.pt,2025-07-29 11:41:49
sample000225,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample326.wav,-12.001,test2\sample000225\mixture.wav,output\2025-07-29_11-41-48_mic_1_slider.pt,2025-07-29 11:41:49
sample000225,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample041.wav,-12.0,test2\sample000225\mixture.wav,output\2025-07-29_11-41-48_mic_1_bearing.pt,2025-07-29 11:41:49
sample000225,test,gearbox,faulty,abnormal,0.999,False,D:\machine_sounds\gearbox_faulty\sample183.wav,-12.0,test2\sample000225\mixture.wav,output\2025-07-29_11-41-48_mic_1_gearbox.pt,2025-07-29 11:41:49
sample000226,test,fan,normal,abnormal,0.999,False,D:\machine_sounds\fan_normal\sample179.wav,-12.0,test2\sample000226\mixture.wav,output\2025-07-29_11-41-49_mic_1_fan.pt,2025-07-29 11:41:50
sample000226,test,pump,faulty,abnormal,0.979,False,D:\machine_sounds\pump_faulty\sample015.wav,-12.111,test2\sample000226\mixture.wav,output\2025-07-29_11-41-49_mic_1_pump.pt,2025-07-29 11:41:50
sample000226,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample733.wav,-12.004,test2\sample000226\mixture.wav,output\2025-07-29_11-41-49_mic_1_slider.pt,2025-07-29 11:41:50
sample000226,test,bearing,normal,abnormal,0.961,False,D:\machine_sounds\bearing_normal\sample663.wav,-12.001,test2\sample000226\mixture.wav,output\2025-07-29_11-41-49_mic_1_bearing.pt,2025-07-29 11:41:50
sample000226,test,gearbox,faulty,abnormal,0.999,False,D:\machine_sounds\gearbox_faulty\sample183.wav,-12.0,test2\sample000226\mixture.wav,output\2025-07-29_11-41-49_mic_1_gearbox.pt,2025-07-29 11:41:50
sample000227,test,fan,normal,abnormal,0.996,False,D:\machine_sounds\fan_normal\sample2655.wav,-12.001,test2\sample000227\mixture.wav,output\2025-07-29_11-41-50_mic_1_fan.pt,2025-07-29 11:41:51
sample000227,test,pump,normal,abnormal,0.995,False,D:\machine_sounds\pump_normal\sample202.wav,-12.006,test2\sample000227\mixture.wav,output\2025-07-29_11-41-50_mic_1_pump.pt,2025-07-29 11:41:51
sample000227,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample2232.wav,-12.0,test2\sample000227\mixture.wav,output\2025-07-29_11-41-50_mic_1_slider.pt,2025-07-29 11:41:51
sample000227,test,bearing,faulty,abnormal,0.999,False,D:\machine_sounds\bearing_faulty\sample041.wav,-12.0,test2\sample000227\mixture.wav,output\2025-07-29_11-41-50_mic_1_bearing.pt,2025-07-29 11:41:51
sample000227,test,gearbox,normal,abnormal,0.999,False,D:\machine_sounds\gearbox_normal\sample3218.wav,-12.001,test2\sample000227\mixture.wav,output\2025-07-29_11-41-50_mic_1_gearbox.pt,2025-07-29 11:41:51
sample000228,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample277.wav,-12.001,test2\sample000228\mixture.wav,output\2025-07-29_11-41-51_mic_1_fan.pt,2025-07-29 11:41:52
sample000228,test,pump,normal,abnormal,0.974,False,D:\machine_sounds\pump_normal\sample3485.wav,-12.0,test2\sample000228\mixture.wav,output\2025-07-29_11-41-51_mic_1_pump.pt,2025-07-29 11:41:52
sample000228,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1751.wav,-12.002,test2\sample000228\mixture.wav,output\2025-07-29_11-41-51_mic_1_slider.pt,2025-07-29 11:41:52
sample000228,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample1243.wav,-12.0,test2\sample000228\mixture.wav,output\2025-07-29_11-41-51_mic_1_bearing.pt,2025-07-29 11:41:52
sample000228,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample638.wav,-12.001,test2\sample000228\mixture.wav,output\2025-07-29_11-41-51_mic_1_gearbox.pt,2025-07-29 11:41:52
sample000229,test,fan,normal,normal,0.196,True,D:\machine_sounds\fan_normal\sample661.wav,-12.0,test2\sample000229\mixture.wav,output\2025-07-29_11-41-52_mic_1_fan.pt,2025-07-29 11:41:53
sample000229,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample015.wav,-12.112,test2\sample000229\mixture.wav,output\2025-07-29_11-41-52_mic_1_pump.pt,2025-07-29 11:41:53
sample000229,test,slider,faulty,normal,0.033,False,D:\machine_sounds\slider_faulty\sample331.wav,-12.0,test2\sample000229\mixture.wav,output\2025-07-29_11-41-52_mic_1_slider.pt,2025-07-29 11:41:53
sample000229,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample338.wav,-12.0,test2\sample000229\mixture.wav,output\2025-07-29_11-41-52_mic_1_bearing.pt,2025-07-29 11:41:53
sample000229,test,gearbox,normal,normal,0.043,True,D:\machine_sounds\gearbox_normal\sample955.wav,-12.0,test2\sample000229\mixture.wav,output\2025-07-29_11-41-52_mic_1_gearbox.pt,2025-07-29 11:41:53
sample000230,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample277.wav,-12.001,test2\sample000230\mixture.wav,output\2025-07-29_11-41-53_mic_1_fan.pt,2025-07-29 11:41:54
sample000230,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample356.wav,-12.011,test2\sample000230\mixture.wav,output\2025-07-29_11-41-53_mic_1_pump.pt,2025-07-29 11:41:54
sample000230,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample3065.wav,-12.025,test2\sample000230\mixture.wav,output\2025-07-29_11-41-53_mic_1_slider.pt,2025-07-29 11:41:54
sample000230,test,bearing,faulty,abnormal,0.998,False,D:\machine_sounds\bearing_faulty\sample041.wav,-12.0,test2\sample000230\mixture.wav,output\2025-07-29_11-41-53_mic_1_bearing.pt,2025-07-29 11:41:54
sample000230,test,gearbox,faulty,abnormal,0.999,False,D:\machine_sounds\gearbox_faulty\sample183.wav,-12.0,test2\sample000230\mixture.wav,output\2025-07-29_11-41-53_mic_1_gearbox.pt,2025-07-29 11:41:54
sample000231,test,fan,faulty,abnormal,0.988,False,D:\machine_sounds\fan_faulty\sample277.wav,-12.001,test2\sample000231\mixture.wav,output\2025-07-29_11-41-54_mic_1_fan.pt,2025-07-29 11:41:55
sample000231,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample3507.wav,-12.0,test2\sample000231\mixture.wav,output\2025-07-29_11-41-54_mic_1_pump.pt,2025-07-29 11:41:55
sample000231,test,slider,faulty,abnormal,0.988,False,D:\machine_sounds\slider_faulty\sample331.wav,-12.001,test2\sample000231\mixture.wav,output\2025-07-29_11-41-54_mic_1_slider.pt,2025-07-29 11:41:55
sample000231,test,bearing,faulty,abnormal,0.948,False,D:\machine_sounds\bearing_faulty\sample041.wav,-12.0,test2\sample000231\mixture.wav,output\2025-07-29_11-41-54_mic_1_bearing.pt,2025-07-29 11:41:55
sample000231,test,gearbox,faulty,abnormal,1.0,False,D:\machine_sounds\gearbox_faulty\sample183.wav,-12.001,test2\sample000231\mixture.wav,output\2025-07-29_11-41-54_mic_1_gearbox.pt,2025-07-29 11:41:55
sample000232,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample3356.wav,-12.0,test2\sample000232\mixture.wav,output\2025-07-29_11-41-55_mic_1_fan.pt,2025-07-29 11:41:56
sample000232,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample303.wav,-12.001,test2\sample000232\mixture.wav,output\2025-07-29_11-41-55_mic_1_pump.pt,2025-07-29 11:41:56
sample000232,test,slider,normal,abnormal,0.981,False,D:\machine_sounds\slider_normal\sample410.wav,-12.001,test2\sample000232\mixture.wav,output\2025-07-29_11-41-55_mic_1_slider.pt,2025-07-29 11:41:56
sample000232,test,bearing,normal,abnormal,0.976,False,D:\machine_sounds\bearing_normal\sample301.wav,-12.001,test2\sample000232\mixture.wav,output\2025-07-29_11-41-55_mic_1_bearing.pt,2025-07-29 11:41:56
sample000232,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample2226.wav,-12.044,test2\sample000232\mixture.wav,output\2025-07-29_11-41-55_mic_1_gearbox.pt,2025-07-29 11:41:56
sample000233,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample277.wav,-12.001,test2\sample000233\mixture.wav,output\2025-07-29_11-41-56_mic_1_fan.pt,2025-07-29 11:41:57
sample000233,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample303.wav,-12.001,test2\sample000233\mixture.wav,output\2025-07-29_11-41-56_mic_1_pump.pt,2025-07-29 11:41:57
sample000233,test,slider,normal,abnormal,0.977,False,D:\machine_sounds\slider_normal\sample351.wav,-12.0,test2\sample000233\mixture.wav,output\2025-07-29_11-41-56_mic_1_slider.pt,2025-07-29 11:41:57
sample000233,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample041.wav,-12.0,test2\sample000233\mixture.wav,output\2025-07-29_11-41-56_mic_1_bearing.pt,2025-07-29 11:41:57
sample000233,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample225.wav,-12.001,test2\sample000233\mixture.wav,output\2025-07-29_11-41-56_mic_1_gearbox.pt,2025-07-29 11:41:57
sample000234,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample277.wav,-12.001,test2\sample000234\mixture.wav,output\2025-07-29_11-41-57_mic_1_fan.pt,2025-07-29 11:41:58
sample000234,test,pump,faulty,abnormal,0.988,False,D:\machine_sounds\pump_faulty\sample303.wav,-12.001,test2\sample000234\mixture.wav,output\2025-07-29_11-41-57_mic_1_pump.pt,2025-07-29 11:41:58
sample000234,test,slider,faulty,abnormal,0.959,False,D:\machine_sounds\slider_faulty\sample331.wav,-12.001,test2\sample000234\mixture.wav,output\2025-07-29_11-41-57_mic_1_slider.pt,2025-07-29 11:41:58
sample000234,test,bearing,faulty,abnormal,0.996,False,D:\machine_sounds\bearing_faulty\sample161.wav,-12.0,test2\sample000234\mixture.wav,output\2025-07-29_11-41-57_mic_1_bearing.pt,2025-07-29 11:41:58
sample000234,test,gearbox,faulty,abnormal,0.997,False,D:\machine_sounds\gearbox_faulty\sample183.wav,-12.0,test2\sample000234\mixture.wav,output\2025-07-29_11-41-57_mic_1_gearbox.pt,2025-07-29 11:41:58
sample000235,test,fan,faulty,abnormal,0.999,False,D:\machine_sounds\fan_faulty\sample911.wav,-12.001,test2\sample000235\mixture.wav,output\2025-07-29_11-41-58_mic_1_fan.pt,2025-07-29 11:41:59
sample000235,test,pump,normal,normal,0.073,True,D:\machine_sounds\pump_normal\sample3301.wav,-12.0,test2\sample000235\mixture.wav,output\2025-07-29_11-41-58_mic_1_pump.pt,2025-07-29 11:41:59
sample000235,test,slider,faulty,abnormal,0.993,False,D:\machine_sounds\slider_faulty\sample331.wav,-12.001,test2\sample000235\mixture.wav,output\2025-07-29_11-41-58_mic_1_slider.pt,2025-07-29 11:41:59
sample000235,test,bearing,normal,abnormal,0.875,False,D:\machine_sounds\bearing_normal\sample400.wav,-12.001,test2\sample000235\mixture.wav,output\2025-07-29_11-41-58_mic_1_bearing.pt,2025-07-29 11:41:59
sample000235,test,gearbox,faulty,normal,0.0,False,D:\machine_sounds\gearbox_faulty\sample202.wav,-12.006,test2\sample000235\mixture.wav,output\2025-07-29_11-41-58_mic_1_gearbox.pt,2025-07-29 11:41:59
sample000236,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample3845.wav,-12.0,test2\sample000236\mixture.wav,output\2025-07-29_11-42-00_mic_1_fan.pt,2025-07-29 11:42:00
sample000236,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample303.wav,-12.001,test2\sample000236\mixture.wav,output\2025-07-29_11-42-00_mic_1_pump.pt,2025-07-29 11:42:00
sample000236,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1880.wav,-12.001,test2\sample000236\mixture.wav,output\2025-07-29_11-42-00_mic_1_slider.pt,2025-07-29 11:42:00
sample000236,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample161.wav,-12.0,test2\sample000236\mixture.wav,output\2025-07-29_11-42-00_mic_1_bearing.pt,2025-07-29 11:42:00
sample000236,test,gearbox,normal,abnormal,0.998,False,D:\machine_sounds\gearbox_normal\sample933.wav,-12.0,test2\sample000236\mixture.wav,output\2025-07-29_11-42-00_mic_1_gearbox.pt,2025-07-29 11:42:00
sample000237,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample1141.wav,-12.001,test2\sample000237\mixture.wav,output\2025-07-29_11-42-01_mic_1_fan.pt,2025-07-29 11:42:02
sample000237,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample303.wav,-12.001,test2\sample000237\mixture.wav,output\2025-07-29_11-42-01_mic_1_pump.pt,2025-07-29 11:42:02
sample000237,test,slider,normal,abnormal,0.964,False,D:\machine_sounds\slider_normal\sample1145.wav,-12.0,test2\sample000237\mixture.wav,output\2025-07-29_11-42-01_mic_1_slider.pt,2025-07-29 11:42:02
sample000237,test,bearing,normal,abnormal,0.999,False,D:\machine_sounds\bearing_normal\sample577.wav,-12.0,test2\sample000237\mixture.wav,output\2025-07-29_11-42-01_mic_1_bearing.pt,2025-07-29 11:42:02
sample000237,test,gearbox,faulty,abnormal,0.902,False,D:\machine_sounds\gearbox_faulty\sample202.wav,-12.006,test2\sample000237\mixture.wav,output\2025-07-29_11-42-01_mic_1_gearbox.pt,2025-07-29 11:42:02
sample000238,test,fan,faulty,abnormal,0.985,False,D:\machine_sounds\fan_faulty\sample911.wav,-12.024,test2\sample000238\mixture.wav,output\2025-07-29_11-42-02_mic_1_fan.pt,2025-07-29 11:42:03
sample000238,test,pump,normal,abnormal,0.99,False,D:\machine_sounds\pump_normal\sample2228.wav,-12.0,test2\sample000238\mixture.wav,output\2025-07-29_11-42-02_mic_1_pump.pt,2025-07-29 11:42:03
sample000238,test,slider,faulty,abnormal,0.905,False,D:\machine_sounds\slider_faulty\sample426.wav,-12.001,test2\sample000238\mixture.wav,output\2025-07-29_11-42-02_mic_1_slider.pt,2025-07-29 11:42:03
sample000238,test,bearing,normal,abnormal,0.94,False,D:\machine_sounds\bearing_normal\sample571.wav,-12.0,test2\sample000238\mixture.wav,output\2025-07-29_11-42-02_mic_1_bearing.pt,2025-07-29 11:42:03
sample000238,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample1719.wav,-12.001,test2\sample000238\mixture.wav,output\2025-07-29_11-42-02_mic_1_gearbox.pt,2025-07-29 11:42:03
sample000239,test,fan,faulty,normal,0.072,False,D:\machine_sounds\fan_faulty\sample911.wav,-12.001,test2\sample000239\mixture.wav,output\2025-07-29_11-42-03_mic_1_fan.pt,2025-07-29 11:42:04
sample000239,test,pump,faulty,abnormal,0.975,False,D:\machine_sounds\pump_faulty\sample398.wav,-12.015,test2\sample000239\mixture.wav,output\2025-07-29_11-42-03_mic_1_pump.pt,2025-07-29 11:42:04
sample000239,test,slider,faulty,abnormal,0.994,False,D:\machine_sounds\slider_faulty\sample426.wav,-12.001,test2\sample000239\mixture.wav,output\2025-07-29_11-42-03_mic_1_slider.pt,2025-07-29 11:42:04
sample000239,test,bearing,normal,abnormal,0.999,False,D:\machine_sounds\bearing_normal\sample1323.wav,-12.013,test2\sample000239\mixture.wav,output\2025-07-29_11-42-03_mic_1_bearing.pt,2025-07-29 11:42:04
sample000239,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample629.wav,-12.001,test2\sample000239\mixture.wav,output\2025-07-29_11-42-03_mic_1_gearbox.pt,2025-07-29 11:42:04
sample000240,test,fan,faulty,abnormal,0.873,False,D:\machine_sounds\fan_faulty\sample911.wav,-12.001,test2\sample000240\mixture.wav,output\2025-07-29_11-42-04_mic_1_fan.pt,2025-07-29 11:42:05
sample000240,test,pump,normal,abnormal,0.997,False,D:\machine_sounds\pump_normal\sample821.wav,-12.034,test2\sample000240\mixture.wav,output\2025-07-29_11-42-04_mic_1_pump.pt,2025-07-29 11:42:05
sample000240,test,slider,normal,normal,0.247,True,D:\machine_sounds\slider_normal\sample1029.wav,-12.002,test2\sample000240\mixture.wav,output\2025-07-29_11-42-04_mic_1_slider.pt,2025-07-29 11:42:05
sample000240,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample2389.wav,-12.0,test2\sample000240\mixture.wav,output\2025-07-29_11-42-04_mic_1_bearing.pt,2025-07-29 11:42:05
sample000240,test,gearbox,faulty,normal,0.418,False,D:\machine_sounds\gearbox_faulty\sample202.wav,-12.006,test2\sample000240\mixture.wav,output\2025-07-29_11-42-04_mic_1_gearbox.pt,2025-07-29 11:42:05
sample000241,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample911.wav,-12.001,test2\sample000241\mixture.wav,output\2025-07-29_11-42-05_mic_1_fan.pt,2025-07-29 11:42:06
sample000241,test,pump,normal,abnormal,0.999,False,D:\machine_sounds\pump_normal\sample573.wav,-12.005,test2\sample000241\mixture.wav,output\2025-07-29_11-42-05_mic_1_pump.pt,2025-07-29 11:42:06
sample000241,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample2037.wav,-12.029,test2\sample000241\mixture.wav,output\2025-07-29_11-42-05_mic_1_slider.pt,2025-07-29 11:42:06
sample000241,test,bearing,faulty,abnormal,1.0,False,D:\machine_sounds\bearing_faulty\sample161.wav,-12.0,test2\sample000241\mixture.wav,output\2025-07-29_11-42-05_mic_1_bearing.pt,2025-07-29 11:42:06
sample000241,test,gearbox,faulty,abnormal,0.997,False,D:\machine_sounds\gearbox_faulty\sample202.wav,-12.005,test2\sample000241\mixture.wav,output\2025-07-29_11-42-05_mic_1_gearbox.pt,2025-07-29 11:42:06
sample000242,test,fan,faulty,abnormal,0.997,False,D:\machine_sounds\fan_faulty\sample630.wav,-12.0,test2\sample000242\mixture.wav,output\2025-07-29_11-42-06_mic_1_fan.pt,2025-07-29 11:42:07
sample000242,test,pump,normal,abnormal,0.954,False,D:\machine_sounds\pump_normal\sample2732.wav,-12.0,test2\sample000242\mixture.wav,output\2025-07-29_11-42-06_mic_1_pump.pt,2025-07-29 11:42:07
sample000242,test,slider,normal,abnormal,0.991,False,D:\machine_sounds\slider_normal\sample046.wav,-12.001,test2\sample000242\mixture.wav,output\2025-07-29_11-42-06_mic_1_slider.pt,2025-07-29 11:42:07
sample000242,test,bearing,normal,abnormal,0.995,False,D:\machine_sounds\bearing_normal\sample3214.wav,-12.0,test2\sample000242\mixture.wav,output\2025-07-29_11-42-06_mic_1_bearing.pt,2025-07-29 11:42:07
sample000242,test,gearbox,normal,normal,0.218,True,D:\machine_sounds\gearbox_normal\sample235.wav,-12.0,test2\sample000242\mixture.wav,output\2025-07-29_11-42-06_mic_1_gearbox.pt,2025-07-29 11:42:07
sample000243,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample509.wav,-12.0,test2\sample000243\mixture.wav,output\2025-07-29_11-42-07_mic_1_fan.pt,2025-07-29 11:42:08
sample000243,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample2596.wav,-12.0,test2\sample000243\mixture.wav,output\2025-07-29_11-42-07_mic_1_pump.pt,2025-07-29 11:42:08
sample000243,test,slider,normal,abnormal,0.995,False,D:\machine_sounds\slider_normal\sample2650.wav,-12.001,test2\sample000243\mixture.wav,output\2025-07-29_11-42-07_mic_1_slider.pt,2025-07-29 11:42:08
sample000243,test,bearing,faulty,abnormal,0.999,False,D:\machine_sounds\bearing_faulty\sample161.wav,-12.0,test2\sample000243\mixture.wav,output\2025-07-29_11-42-07_mic_1_bearing.pt,2025-07-29 11:42:08
sample000243,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample991.wav,-12.073,test2\sample000243\mixture.wav,output\2025-07-29_11-42-07_mic_1_gearbox.pt,2025-07-29 11:42:08
sample000244,test,fan,faulty,abnormal,1.0,False,D:\machine_sounds\fan_faulty\sample630.wav,-12.0,test2\sample000244\mixture.wav,output\2025-07-29_11-42-09_mic_1_fan.pt,2025-07-29 11:42:09
sample000244,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample398.wav,-12.026,test2\sample000244\mixture.wav,output\2025-07-29_11-42-09_mic_1_pump.pt,2025-07-29 11:42:09
sample000244,test,slider,faulty,abnormal,1.0,False,D:\machine_sounds\slider_faulty\sample426.wav,-12.001,test2\sample000244\mixture.wav,output\2025-07-29_11-42-09_mic_1_slider.pt,2025-07-29 11:42:09
sample000244,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample2428.wav,-12.0,test2\sample000244\mixture.wav,output\2025-07-29_11-42-09_mic_1_bearing.pt,2025-07-29 11:42:09
sample000244,test,gearbox,faulty,abnormal,1.0,False,D:\machine_sounds\gearbox_faulty\sample202.wav,-12.007,test2\sample000244\mixture.wav,output\2025-07-29_11-42-09_mic_1_gearbox.pt,2025-07-29 11:42:09
sample000245,test,fan,normal,abnormal,0.998,False,D:\machine_sounds\fan_normal\sample812.wav,-12.001,test2\sample000245\mixture.wav,output\2025-07-29_11-42-10_mic_1_fan.pt,2025-07-29 11:42:11
sample000245,test,pump,faulty,abnormal,0.974,False,D:\machine_sounds\pump_faulty\sample398.wav,-12.026,test2\sample000245\mixture.wav,output\2025-07-29_11-42-10_mic_1_pump.pt,2025-07-29 11:42:11
sample000245,test,slider,faulty,abnormal,0.995,False,D:\machine_sounds\slider_faulty\sample426.wav,-12.003,test2\sample000245\mixture.wav,output\2025-07-29_11-42-10_mic_1_slider.pt,2025-07-29 11:42:11
sample000245,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample620.wav,-12.0,test2\sample000245\mixture.wav,output\2025-07-29_11-42-10_mic_1_bearing.pt,2025-07-29 11:42:11
sample000245,test,gearbox,normal,abnormal,0.999,False,D:\machine_sounds\gearbox_normal\sample1183.wav,-12.062,test2\sample000245\mixture.wav,output\2025-07-29_11-42-10_mic_1_gearbox.pt,2025-07-29 11:42:11
sample000246,test,fan,faulty,abnormal,0.997,False,D:\machine_sounds\fan_faulty\sample630.wav,-12.0,test2\sample000246\mixture.wav,output\2025-07-29_11-42-11_mic_1_fan.pt,2025-07-29 11:42:12
sample000246,test,pump,faulty,abnormal,0.999,False,D:\machine_sounds\pump_faulty\sample398.wav,-12.026,test2\sample000246\mixture.wav,output\2025-07-29_11-42-11_mic_1_pump.pt,2025-07-29 11:42:12
sample000246,test,slider,faulty,abnormal,0.994,False,D:\machine_sounds\slider_faulty\sample426.wav,-12.001,test2\sample000246\mixture.wav,output\2025-07-29_11-42-11_mic_1_slider.pt,2025-07-29 11:42:12
sample000246,test,bearing,normal,abnormal,0.986,False,D:\machine_sounds\bearing_normal\sample2198.wav,-12.0,test2\sample000246\mixture.wav,output\2025-07-29_11-42-11_mic_1_bearing.pt,2025-07-29 11:42:12
sample000246,test,gearbox,faulty,abnormal,1.0,False,D:\machine_sounds\gearbox_faulty\sample110.wav,-12.01,test2\sample000246\mixture.wav,output\2025-07-29_11-42-11_mic_1_gearbox.pt,2025-07-29 11:42:12
sample000247,test,fan,normal,abnormal,0.999,False,D:\machine_sounds\fan_normal\sample2061.wav,-12.0,test2\sample000247\mixture.wav,output\2025-07-29_11-42-12_mic_1_fan.pt,2025-07-29 11:42:13
sample000247,test,pump,faulty,abnormal,1.0,False,D:\machine_sounds\pump_faulty\sample398.wav,-12.026,test2\sample000247\mixture.wav,output\2025-07-29_11-42-12_mic_1_pump.pt,2025-07-29 11:42:13
sample000247,test,slider,normal,normal,0.039,True,D:\machine_sounds\slider_normal\sample3172.wav,-12.023,test2\sample000247\mixture.wav,output\2025-07-29_11-42-12_mic_1_slider.pt,2025-07-29 11:42:13
sample000247,test,bearing,faulty,abnormal,0.998,False,D:\machine_sounds\bearing_faulty\sample161.wav,-12.004,test2\sample000247\mixture.wav,output\2025-07-29_11-42-12_mic_1_bearing.pt,2025-07-29 11:42:13
