sample_name,split,part_name,ground_truth,predicted,prediction_probability,correct,source_file,ground_truth_rms_db,mixture_file_path,pt_file_path,processing_timestamp
sample000327,test,pump,normal,normal,0.0,True,D:\machine_sounds\pump_normal\sample950.wav,-12.005,test2\sample000327\mixture.wav,output\2025-07-29_13-38-24_mic_1_pump.pt,2025-07-29 13:38:25
sample000327,test,slider,faulty,normal,0.02,False,D:\machine_sounds\slider_faulty\sample355.wav,-12.002,test2\sample000327\mixture.wav,output\2025-07-29_13-38-24_mic_1_slider.pt,2025-07-29 13:38:25
sample000327,test,bearing,faulty,normal,0.001,False,D:\machine_sounds\bearing_faulty\sample221.wav,-12.0,test2\sample000327\mixture.wav,output\2025-07-29_13-38-24_mic_1_bearing.pt,2025-07-29 13:38:25
sample000327,test,gearbox,faulty,normal,0.077,False,D:\machine_sounds\gearbox_faulty\sample070.wav,-12.002,test2\sample000327\mixture.wav,output\2025-07-29_13-38-24_mic_1_gearbox.pt,2025-07-29 13:38:25
sample000328,test,fan,faulty,abnormal,0.998,True,D:\machine_sounds\fan_faulty\sample1018.wav,-12.004,test2\sample000328\mixture.wav,output\2025-07-29_13-38-25_mic_1_fan.pt,2025-07-29 13:38:26
sample000328,test,pump,faulty,abnormal,0.994,True,D:\machine_sounds\pump_faulty\sample193.wav,-12.001,test2\sample000328\mixture.wav,output\2025-07-29_13-38-25_mic_1_pump.pt,2025-07-29 13:38:26
sample000328,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample823.wav,-12.001,test2\sample000328\mixture.wav,output\2025-07-29_13-38-25_mic_1_slider.pt,2025-07-29 13:38:26
sample000328,test,bearing,normal,abnormal,0.995,False,D:\machine_sounds\bearing_normal\sample840.wav,-12.0,test2\sample000328\mixture.wav,output\2025-07-29_13-38-25_mic_1_bearing.pt,2025-07-29 13:38:26
sample000328,test,gearbox,normal,abnormal,0.999,False,D:\machine_sounds\gearbox_normal\sample2159.wav,-12.001,test2\sample000328\mixture.wav,output\2025-07-29_13-38-25_mic_1_gearbox.pt,2025-07-29 13:38:26
sample000329,test,fan,faulty,normal,0.031,False,D:\machine_sounds\fan_faulty\sample1018.wav,-12.001,test2\sample000329\mixture.wav,output\2025-07-29_13-38-26_mic_1_fan.pt,2025-07-29 13:38:27
sample000329,test,pump,normal,abnormal,0.586,False,D:\machine_sounds\pump_normal\sample1786.wav,-12.026,test2\sample000329\mixture.wav,output\2025-07-29_13-38-26_mic_1_pump.pt,2025-07-29 13:38:27
sample000329,test,slider,faulty,abnormal,0.964,True,D:\machine_sounds\slider_faulty\sample355.wav,-12.002,test2\sample000329\mixture.wav,output\2025-07-29_13-38-26_mic_1_slider.pt,2025-07-29 13:38:27
sample000329,test,bearing,normal,normal,0.21,True,D:\machine_sounds\bearing_normal\sample1932.wav,-12.002,test2\sample000329\mixture.wav,output\2025-07-29_13-38-26_mic_1_bearing.pt,2025-07-29 13:38:27
sample000329,test,gearbox,normal,abnormal,0.964,False,D:\machine_sounds\gearbox_normal\sample814.wav,-12.001,test2\sample000329\mixture.wav,output\2025-07-29_13-38-26_mic_1_gearbox.pt,2025-07-29 13:38:27
sample000330,test,fan,faulty,normal,0.314,False,D:\machine_sounds\fan_faulty\sample1018.wav,-12.001,test2\sample000330\mixture.wav,output\2025-07-29_13-38-27_mic_1_fan.pt,2025-07-29 13:38:28
sample000330,test,pump,normal,abnormal,0.912,False,D:\machine_sounds\pump_normal\sample907.wav,-12.003,test2\sample000330\mixture.wav,output\2025-07-29_13-38-27_mic_1_pump.pt,2025-07-29 13:38:28
sample000330,test,slider,normal,abnormal,0.597,False,D:\machine_sounds\slider_normal\sample1443.wav,-12.001,test2\sample000330\mixture.wav,output\2025-07-29_13-38-27_mic_1_slider.pt,2025-07-29 13:38:28
sample000330,test,bearing,faulty,normal,0.138,False,D:\machine_sounds\bearing_faulty\sample221.wav,-12.0,test2\sample000330\mixture.wav,output\2025-07-29_13-38-27_mic_1_bearing.pt,2025-07-29 13:38:28
sample000330,test,gearbox,normal,normal,0.049,True,D:\machine_sounds\gearbox_normal\sample995.wav,-12.0,test2\sample000330\mixture.wav,output\2025-07-29_13-38-27_mic_1_gearbox.pt,2025-07-29 13:38:28
sample000331,test,fan,normal,abnormal,0.642,False,D:\machine_sounds\fan_normal\sample3059.wav,-12.0,test2\sample000331\mixture.wav,output\2025-07-29_13-38-28_mic_1_fan.pt,2025-07-29 13:38:29
sample000331,test,pump,normal,normal,0.0,True,D:\machine_sounds\pump_normal\sample726.wav,-12.011,test2\sample000331\mixture.wav,output\2025-07-29_13-38-28_mic_1_pump.pt,2025-07-29 13:38:29
sample000331,test,slider,faulty,abnormal,0.976,True,D:\machine_sounds\slider_faulty\sample342.wav,-12.001,test2\sample000331\mixture.wav,output\2025-07-29_13-38-28_mic_1_slider.pt,2025-07-29 13:38:29
sample000331,test,bearing,normal,normal,0.001,True,D:\machine_sounds\bearing_normal\sample1764.wav,-12.001,test2\sample000331\mixture.wav,output\2025-07-29_13-38-28_mic_1_bearing.pt,2025-07-29 13:38:29
sample000331,test,gearbox,normal,normal,0.151,True,D:\machine_sounds\gearbox_normal\sample2773.wav,-12.0,test2\sample000331\mixture.wav,output\2025-07-29_13-38-28_mic_1_gearbox.pt,2025-07-29 13:38:29
sample000332,test,fan,faulty,abnormal,0.999,True,D:\machine_sounds\fan_faulty\sample1018.wav,-12.002,test2\sample000332\mixture.wav,output\2025-07-29_13-38-29_mic_1_fan.pt,2025-07-29 13:38:30
sample000332,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample030.wav,-12.014,test2\sample000332\mixture.wav,output\2025-07-29_13-38-29_mic_1_pump.pt,2025-07-29 13:38:30
sample000332,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample297.wav,-12.004,test2\sample000332\mixture.wav,output\2025-07-29_13-38-29_mic_1_slider.pt,2025-07-29 13:38:30
sample000332,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample1546.wav,-12.0,test2\sample000332\mixture.wav,output\2025-07-29_13-38-29_mic_1_bearing.pt,2025-07-29 13:38:30
sample000332,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample070.wav,-12.0,test2\sample000332\mixture.wav,output\2025-07-29_13-38-29_mic_1_gearbox.pt,2025-07-29 13:38:30
sample000333,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample3309.wav,-12.0,test2\sample000333\mixture.wav,output\2025-07-29_13-38-30_mic_1_fan.pt,2025-07-29 13:38:31
sample000333,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1652.wav,-12.003,test2\sample000333\mixture.wav,output\2025-07-29_13-38-30_mic_1_pump.pt,2025-07-29 13:38:31
sample000333,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1377.wav,-12.0,test2\sample000333\mixture.wav,output\2025-07-29_13-38-30_mic_1_slider.pt,2025-07-29 13:38:31
sample000333,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample382.wav,-12.0,test2\sample000333\mixture.wav,output\2025-07-29_13-38-30_mic_1_bearing.pt,2025-07-29 13:38:31
sample000333,test,gearbox,faulty,abnormal,0.996,True,D:\machine_sounds\gearbox_faulty\sample145.wav,-12.001,test2\sample000333\mixture.wav,output\2025-07-29_13-38-30_mic_1_gearbox.pt,2025-07-29 13:38:31
sample000334,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample3412.wav,-12.0,test2\sample000334\mixture.wav,output\2025-07-29_13-38-31_mic_1_fan.pt,2025-07-29 13:38:32
sample000334,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1828.wav,-12.015,test2\sample000334\mixture.wav,output\2025-07-29_13-38-31_mic_1_pump.pt,2025-07-29 13:38:32
sample000334,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample050.wav,-12.0,test2\sample000334\mixture.wav,output\2025-07-29_13-38-31_mic_1_slider.pt,2025-07-29 13:38:32
sample000334,test,bearing,normal,abnormal,0.544,False,D:\machine_sounds\bearing_normal\sample149.wav,-12.0,test2\sample000334\mixture.wav,output\2025-07-29_13-38-31_mic_1_bearing.pt,2025-07-29 13:38:32
sample000334,test,gearbox,normal,abnormal,0.99,False,D:\machine_sounds\gearbox_normal\sample2218.wav,-12.001,test2\sample000334\mixture.wav,output\2025-07-29_13-38-31_mic_1_gearbox.pt,2025-07-29 13:38:32
sample000335,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample1040.wav,-12.0,test2\sample000335\mixture.wav,output\2025-07-29_13-38-33_mic_1_fan.pt,2025-07-29 13:38:33
sample000335,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample193.wav,-12.001,test2\sample000335\mixture.wav,output\2025-07-29_13-38-33_mic_1_pump.pt,2025-07-29 13:38:33
sample000335,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample2573.wav,-12.001,test2\sample000335\mixture.wav,output\2025-07-29_13-38-33_mic_1_slider.pt,2025-07-29 13:38:33
sample000335,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample221.wav,-12.0,test2\sample000335\mixture.wav,output\2025-07-29_13-38-33_mic_1_bearing.pt,2025-07-29 13:38:33
sample000335,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample2837.wav,-12.002,test2\sample000335\mixture.wav,output\2025-07-29_13-38-33_mic_1_gearbox.pt,2025-07-29 13:38:33
sample000336,test,fan,faulty,abnormal,0.999,True,D:\machine_sounds\fan_faulty\sample1040.wav,-12.0,test2\sample000336\mixture.wav,output\2025-07-29_13-38-34_mic_1_fan.pt,2025-07-29 13:38:34
sample000336,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1320.wav,-12.002,test2\sample000336\mixture.wav,output\2025-07-29_13-38-34_mic_1_pump.pt,2025-07-29 13:38:34
sample000336,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1175.wav,-12.0,test2\sample000336\mixture.wav,output\2025-07-29_13-38-34_mic_1_slider.pt,2025-07-29 13:38:34
sample000336,test,bearing,faulty,abnormal,0.977,True,D:\machine_sounds\bearing_faulty\sample221.wav,-12.0,test2\sample000336\mixture.wav,output\2025-07-29_13-38-34_mic_1_bearing.pt,2025-07-29 13:38:34
sample000336,test,gearbox,faulty,abnormal,0.989,True,D:\machine_sounds\gearbox_faulty\sample145.wav,-12.0,test2\sample000336\mixture.wav,output\2025-07-29_13-38-34_mic_1_gearbox.pt,2025-07-29 13:38:34
sample000337,test,fan,normal,normal,0.465,True,D:\machine_sounds\fan_normal\sample1375.wav,-12.0,test2\sample000337\mixture.wav,output\2025-07-29_13-38-35_mic_1_fan.pt,2025-07-29 13:38:35
sample000337,test,pump,normal,abnormal,0.986,False,D:\machine_sounds\pump_normal\sample3596.wav,-12.0,test2\sample000337\mixture.wav,output\2025-07-29_13-38-35_mic_1_pump.pt,2025-07-29 13:38:35
sample000337,test,slider,faulty,abnormal,0.558,True,D:\machine_sounds\slider_faulty\sample342.wav,-12.001,test2\sample000337\mixture.wav,output\2025-07-29_13-38-35_mic_1_slider.pt,2025-07-29 13:38:35
sample000337,test,bearing,normal,normal,0.195,True,D:\machine_sounds\bearing_normal\sample057.wav,-12.0,test2\sample000337\mixture.wav,output\2025-07-29_13-38-35_mic_1_bearing.pt,2025-07-29 13:38:35
sample000337,test,gearbox,normal,abnormal,0.997,False,D:\machine_sounds\gearbox_normal\sample2027.wav,-12.0,test2\sample000337\mixture.wav,output\2025-07-29_13-38-35_mic_1_gearbox.pt,2025-07-29 13:38:35
sample000338,test,fan,normal,abnormal,0.99,False,D:\machine_sounds\fan_normal\sample4013.wav,-12.0,test2\sample000338\mixture.wav,output\2025-07-29_13-38-36_mic_1_fan.pt,2025-07-29 13:38:37
sample000338,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample193.wav,-12.002,test2\sample000338\mixture.wav,output\2025-07-29_13-38-36_mic_1_pump.pt,2025-07-29 13:38:37
sample000338,test,slider,faulty,normal,0.321,False,D:\machine_sounds\slider_faulty\sample342.wav,-12.001,test2\sample000338\mixture.wav,output\2025-07-29_13-38-36_mic_1_slider.pt,2025-07-29 13:38:37
sample000338,test,bearing,faulty,abnormal,0.986,True,D:\machine_sounds\bearing_faulty\sample221.wav,-12.0,test2\sample000338\mixture.wav,output\2025-07-29_13-38-36_mic_1_bearing.pt,2025-07-29 13:38:37
sample000338,test,gearbox,normal,abnormal,0.907,False,D:\machine_sounds\gearbox_normal\sample1366.wav,-12.0,test2\sample000338\mixture.wav,output\2025-07-29_13-38-36_mic_1_gearbox.pt,2025-07-29 13:38:37
sample000339,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample773.wav,-12.001,test2\sample000339\mixture.wav,output\2025-07-29_13-38-37_mic_1_fan.pt,2025-07-29 13:38:38
sample000339,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample3410.wav,-12.0,test2\sample000339\mixture.wav,output\2025-07-29_13-38-37_mic_1_pump.pt,2025-07-29 13:38:38
sample000339,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1300.wav,-12.001,test2\sample000339\mixture.wav,output\2025-07-29_13-38-37_mic_1_slider.pt,2025-07-29 13:38:38
sample000339,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample066.wav,-12.002,test2\sample000339\mixture.wav,output\2025-07-29_13-38-37_mic_1_bearing.pt,2025-07-29 13:38:38
sample000339,test,gearbox,normal,abnormal,0.697,False,D:\machine_sounds\gearbox_normal\sample1389.wav,-12.003,test2\sample000339\mixture.wav,output\2025-07-29_13-38-37_mic_1_gearbox.pt,2025-07-29 13:38:38
sample000340,test,fan,normal,abnormal,0.997,False,D:\machine_sounds\fan_normal\sample822.wav,-12.0,test2\sample000340\mixture.wav,output\2025-07-29_13-38-38_mic_1_fan.pt,2025-07-29 13:38:39
sample000340,test,pump,normal,normal,0.008,True,D:\machine_sounds\pump_normal\sample848.wav,-12.007,test2\sample000340\mixture.wav,output\2025-07-29_13-38-38_mic_1_pump.pt,2025-07-29 13:38:39
sample000340,test,slider,faulty,normal,0.063,False,D:\machine_sounds\slider_faulty\sample342.wav,-12.001,test2\sample000340\mixture.wav,output\2025-07-29_13-38-38_mic_1_slider.pt,2025-07-29 13:38:39
sample000340,test,bearing,faulty,normal,0.056,False,D:\machine_sounds\bearing_faulty\sample066.wav,-12.001,test2\sample000340\mixture.wav,output\2025-07-29_13-38-38_mic_1_bearing.pt,2025-07-29 13:38:39
sample000340,test,gearbox,normal,normal,0.0,True,D:\machine_sounds\gearbox_normal\sample1561.wav,-12.0,test2\sample000340\mixture.wav,output\2025-07-29_13-38-38_mic_1_gearbox.pt,2025-07-29 13:38:39
sample000341,test,fan,faulty,normal,0.0,False,D:\machine_sounds\fan_faulty\sample1040.wav,-12.0,test2\sample000341\mixture.wav,output\2025-07-29_13-38-39_mic_1_fan.pt,2025-07-29 13:38:40
sample000341,test,pump,faulty,normal,0.29,False,D:\machine_sounds\pump_faulty\sample011.wav,-12.272,test2\sample000341\mixture.wav,output\2025-07-29_13-38-39_mic_1_pump.pt,2025-07-29 13:38:40
sample000341,test,slider,faulty,abnormal,0.941,True,D:\machine_sounds\slider_faulty\sample342.wav,-12.001,test2\sample000341\mixture.wav,output\2025-07-29_13-38-39_mic_1_slider.pt,2025-07-29 13:38:40
sample000341,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample066.wav,-12.001,test2\sample000341\mixture.wav,output\2025-07-29_13-38-39_mic_1_bearing.pt,2025-07-29 13:38:40
sample000341,test,gearbox,normal,normal,0.188,True,D:\machine_sounds\gearbox_normal\sample1075.wav,-12.002,test2\sample000341\mixture.wav,output\2025-07-29_13-38-39_mic_1_gearbox.pt,2025-07-29 13:38:40
sample000342,test,fan,faulty,normal,0.007,False,D:\machine_sounds\fan_faulty\sample1040.wav,-12.0,test2\sample000342\mixture.wav,output\2025-07-29_13-38-40_mic_1_fan.pt,2025-07-29 13:38:41
sample000342,test,pump,faulty,abnormal,0.822,True,D:\machine_sounds\pump_faulty\sample011.wav,-12.272,test2\sample000342\mixture.wav,output\2025-07-29_13-38-40_mic_1_pump.pt,2025-07-29 13:38:41
sample000342,test,slider,normal,abnormal,0.992,False,D:\machine_sounds\slider_normal\sample2139.wav,-12.001,test2\sample000342\mixture.wav,output\2025-07-29_13-38-40_mic_1_slider.pt,2025-07-29 13:38:41
sample000342,test,bearing,faulty,abnormal,0.981,True,D:\machine_sounds\bearing_faulty\sample066.wav,-12.001,test2\sample000342\mixture.wav,output\2025-07-29_13-38-40_mic_1_bearing.pt,2025-07-29 13:38:41
sample000342,test,gearbox,normal,normal,0.037,True,D:\machine_sounds\gearbox_normal\sample3284.wav,-12.001,test2\sample000342\mixture.wav,output\2025-07-29_13-38-40_mic_1_gearbox.pt,2025-07-29 13:38:41
sample000343,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample1040.wav,-12.0,test2\sample000343\mixture.wav,output\2025-07-29_13-38-41_mic_1_fan.pt,2025-07-29 13:38:42
sample000343,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample576.wav,-12.004,test2\sample000343\mixture.wav,output\2025-07-29_13-38-41_mic_1_pump.pt,2025-07-29 13:38:42
sample000343,test,slider,faulty,abnormal,0.995,True,D:\machine_sounds\slider_faulty\sample510.wav,-12.0,test2\sample000343\mixture.wav,output\2025-07-29_13-38-41_mic_1_slider.pt,2025-07-29 13:38:42
sample000343,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample1231.wav,-12.0,test2\sample000343\mixture.wav,output\2025-07-29_13-38-41_mic_1_bearing.pt,2025-07-29 13:38:42
sample000343,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample145.wav,-12.002,test2\sample000343\mixture.wav,output\2025-07-29_13-38-41_mic_1_gearbox.pt,2025-07-29 13:38:42
sample000344,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample1629.wav,-12.001,test2\sample000344\mixture.wav,output\2025-07-29_13-38-42_mic_1_fan.pt,2025-07-29 13:38:43
sample000344,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample011.wav,-12.272,test2\sample000344\mixture.wav,output\2025-07-29_13-38-42_mic_1_pump.pt,2025-07-29 13:38:43
sample000344,test,slider,faulty,abnormal,0.999,True,D:\machine_sounds\slider_faulty\sample510.wav,-12.002,test2\sample000344\mixture.wav,output\2025-07-29_13-38-42_mic_1_slider.pt,2025-07-29 13:38:43
sample000344,test,bearing,faulty,abnormal,0.845,True,D:\machine_sounds\bearing_faulty\sample066.wav,-12.01,test2\sample000344\mixture.wav,output\2025-07-29_13-38-42_mic_1_bearing.pt,2025-07-29 13:38:43
sample000344,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample904.wav,-12.001,test2\sample000344\mixture.wav,output\2025-07-29_13-38-42_mic_1_gearbox.pt,2025-07-29 13:38:43
sample000345,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample1268.wav,-12.0,test2\sample000345\mixture.wav,output\2025-07-29_13-38-43_mic_1_fan.pt,2025-07-29 13:38:44
sample000345,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample989.wav,-12.011,test2\sample000345\mixture.wav,output\2025-07-29_13-38-43_mic_1_pump.pt,2025-07-29 13:38:44
sample000345,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample510.wav,-12.0,test2\sample000345\mixture.wav,output\2025-07-29_13-38-43_mic_1_slider.pt,2025-07-29 13:38:44
sample000345,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample242.wav,-12.001,test2\sample000345\mixture.wav,output\2025-07-29_13-38-43_mic_1_bearing.pt,2025-07-29 13:38:44
sample000345,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample145.wav,-12.001,test2\sample000345\mixture.wav,output\2025-07-29_13-38-43_mic_1_gearbox.pt,2025-07-29 13:38:44
sample000346,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample1459.wav,-12.0,test2\sample000346\mixture.wav,output\2025-07-29_13-38-44_mic_1_fan.pt,2025-07-29 13:38:45
sample000346,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1222.wav,-12.0,test2\sample000346\mixture.wav,output\2025-07-29_13-38-44_mic_1_pump.pt,2025-07-29 13:38:45
sample000346,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1119.wav,-12.001,test2\sample000346\mixture.wav,output\2025-07-29_13-38-44_mic_1_slider.pt,2025-07-29 13:38:45
sample000346,test,bearing,normal,abnormal,0.993,False,D:\machine_sounds\bearing_normal\sample2700.wav,-12.0,test2\sample000346\mixture.wav,output\2025-07-29_13-38-44_mic_1_bearing.pt,2025-07-29 13:38:45
sample000346,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample145.wav,-12.001,test2\sample000346\mixture.wav,output\2025-07-29_13-38-44_mic_1_gearbox.pt,2025-07-29 13:38:45
sample000347,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample3917.wav,-12.0,test2\sample000347\mixture.wav,output\2025-07-29_13-38-45_mic_1_fan.pt,2025-07-29 13:38:46
sample000347,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1864.wav,-12.013,test2\sample000347\mixture.wav,output\2025-07-29_13-38-45_mic_1_pump.pt,2025-07-29 13:38:46
sample000347,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample2036.wav,-12.029,test2\sample000347\mixture.wav,output\2025-07-29_13-38-45_mic_1_slider.pt,2025-07-29 13:38:46
sample000347,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample164.wav,-12.003,test2\sample000347\mixture.wav,output\2025-07-29_13-38-45_mic_1_bearing.pt,2025-07-29 13:38:46
sample000347,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample1076.wav,-12.0,test2\sample000347\mixture.wav,output\2025-07-29_13-38-45_mic_1_gearbox.pt,2025-07-29 13:38:46
sample000348,test,fan,normal,abnormal,0.999,False,D:\machine_sounds\fan_normal\sample3900.wav,-12.0,test2\sample000348\mixture.wav,output\2025-07-29_13-38-46_mic_1_fan.pt,2025-07-29 13:38:47
sample000348,test,pump,faulty,abnormal,0.997,True,D:\machine_sounds\pump_faulty\sample011.wav,-12.271,test2\sample000348\mixture.wav,output\2025-07-29_13-38-46_mic_1_pump.pt,2025-07-29 13:38:47
sample000348,test,slider,normal,normal,0.129,True,D:\machine_sounds\slider_normal\sample2701.wav,-12.006,test2\sample000348\mixture.wav,output\2025-07-29_13-38-46_mic_1_slider.pt,2025-07-29 13:38:47
sample000348,test,bearing,faulty,abnormal,0.999,True,D:\machine_sounds\bearing_faulty\sample164.wav,-12.0,test2\sample000348\mixture.wav,output\2025-07-29_13-38-46_mic_1_bearing.pt,2025-07-29 13:38:47
sample000348,test,gearbox,faulty,abnormal,0.664,True,D:\machine_sounds\gearbox_faulty\sample299.wav,-12.001,test2\sample000348\mixture.wav,output\2025-07-29_13-38-46_mic_1_gearbox.pt,2025-07-29 13:38:47
sample000349,test,fan,normal,abnormal,0.999,False,D:\machine_sounds\fan_normal\sample1163.wav,-12.0,test2\sample000349\mixture.wav,output\2025-07-29_13-38-48_mic_1_fan.pt,2025-07-29 13:38:48
sample000349,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample011.wav,-12.272,test2\sample000349\mixture.wav,output\2025-07-29_13-38-48_mic_1_pump.pt,2025-07-29 13:38:48
sample000349,test,slider,normal,abnormal,0.977,False,D:\machine_sounds\slider_normal\sample1118.wav,-12.0,test2\sample000349\mixture.wav,output\2025-07-29_13-38-48_mic_1_slider.pt,2025-07-29 13:38:48
sample000349,test,bearing,faulty,abnormal,0.972,True,D:\machine_sounds\bearing_faulty\sample164.wav,-12.0,test2\sample000349\mixture.wav,output\2025-07-29_13-38-48_mic_1_bearing.pt,2025-07-29 13:38:48
sample000349,test,gearbox,faulty,abnormal,0.999,True,D:\machine_sounds\gearbox_faulty\sample299.wav,-12.001,test2\sample000349\mixture.wav,output\2025-07-29_13-38-48_mic_1_gearbox.pt,2025-07-29 13:38:48
sample000350,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample1715.wav,-12.001,test2\sample000350\mixture.wav,output\2025-07-29_13-38-49_mic_1_fan.pt,2025-07-29 13:38:49
sample000350,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample397.wav,-12.028,test2\sample000350\mixture.wav,output\2025-07-29_13-38-49_mic_1_pump.pt,2025-07-29 13:38:49
sample000350,test,slider,faulty,abnormal,0.996,True,D:\machine_sounds\slider_faulty\sample510.wav,-12.0,test2\sample000350\mixture.wav,output\2025-07-29_13-38-49_mic_1_slider.pt,2025-07-29 13:38:49
sample000350,test,bearing,normal,abnormal,0.983,False,D:\machine_sounds\bearing_normal\sample771.wav,-12.0,test2\sample000350\mixture.wav,output\2025-07-29_13-38-49_mic_1_bearing.pt,2025-07-29 13:38:49
sample000350,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample299.wav,-12.001,test2\sample000350\mixture.wav,output\2025-07-29_13-38-49_mic_1_gearbox.pt,2025-07-29 13:38:49
sample000351,test,fan,faulty,abnormal,0.997,True,D:\machine_sounds\fan_faulty\sample1268.wav,-12.0,test2\sample000351\mixture.wav,output\2025-07-29_13-38-50_mic_1_fan.pt,2025-07-29 13:38:50
sample000351,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample397.wav,-12.028,test2\sample000351\mixture.wav,output\2025-07-29_13-38-50_mic_1_pump.pt,2025-07-29 13:38:50
sample000351,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample510.wav,-12.001,test2\sample000351\mixture.wav,output\2025-07-29_13-38-50_mic_1_slider.pt,2025-07-29 13:38:50
sample000351,test,bearing,faulty,abnormal,0.999,True,D:\machine_sounds\bearing_faulty\sample164.wav,-12.0,test2\sample000351\mixture.wav,output\2025-07-29_13-38-50_mic_1_bearing.pt,2025-07-29 13:38:50
sample000351,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample299.wav,-12.001,test2\sample000351\mixture.wav,output\2025-07-29_13-38-50_mic_1_gearbox.pt,2025-07-29 13:38:50
sample000352,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample2984.wav,-12.001,test2\sample000352\mixture.wav,output\2025-07-29_13-38-51_mic_1_fan.pt,2025-07-29 13:38:52
sample000352,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample397.wav,-12.028,test2\sample000352\mixture.wav,output\2025-07-29_13-38-51_mic_1_pump.pt,2025-07-29 13:38:52
sample000352,test,slider,normal,normal,0.13,True,D:\machine_sounds\slider_normal\sample1099.wav,-12.002,test2\sample000352\mixture.wav,output\2025-07-29_13-38-51_mic_1_slider.pt,2025-07-29 13:38:52
sample000352,test,bearing,faulty,abnormal,0.998,True,D:\machine_sounds\bearing_faulty\sample164.wav,-12.0,test2\sample000352\mixture.wav,output\2025-07-29_13-38-51_mic_1_bearing.pt,2025-07-29 13:38:52
